18,13,7,20,26,32,1254,3,4,1040,781,35,25,683,638,10,25,15,822,12,1086,6,33,1134,344,698,234,757,948,16,35,1,27,33,136,30,2,19,748,115,1245,333,618,628,628,2,674,1072,883,1
18,13,7,20,26,32,1254,3,4,1040,781,35,25,683,638,10,25,15,822,12,1086,6,33,1134,344,698,234,757,948,16,35,1,27,33,136,30,2,19,748,115,1245,333,618,628,628,2,674,1072,883,1
18,13,7,20,26,32,1254,3,4,1040,781,35,25,683,638,10,25,15,822,12,1086,6,33,1134,344,698,234,757,948,16,35,1,27,33,136,30,2,19,748,115,1245,333,618,628,628,2,674,1072,883,1
